"customer_id","cluster_num","cluster_raw","kyc_type","dominant_kyc_type","cross_behavior_flag"
"SYNID0200838179",2,"global_2","business","business",FALSE
"SYNID0200838226",2,"global_2","business","business",FALSE
"SYNID0200838387",2,"global_2","business","business",FALSE
"SYNID0200838627",2,"global_2","business","business",FALSE
"SYNID0200838666",2,"global_2","business","business",FALSE
"SYNID0200839040",2,"global_2","business","business",FALSE
"SYNID0200839041",2,"global_2","business","business",FALSE
"SYNID0200839161",2,"global_2","business","business",FALSE
"SYNID0200839348",2,"global_2","business","business",FALSE
"SYNID0200839535",2,"global_2","business","business",FALSE
"SYNID0200839631",1,"global_1","business","individual",TRUE
"SYNID0200839682",2,"global_2","business","business",FALSE
"SYNID0200839864",2,"global_2","business","business",FALSE
"SYNID0200839931",1,"global_1","business","individual",TRUE
"SYNID0200839941",2,"global_2","business","business",FALSE
"SYNID0200839982",2,"global_2","business","business",FALSE
"SYNID0200839991",1,"global_1","business","individual",TRUE
"SYNID0200840178",2,"global_2","business","business",FALSE
"SYNID0200840267",2,"global_2","business","business",FALSE
"SYNID0200840331",2,"global_2","business","business",FALSE
"SYNID0200840340",2,"global_2","business","business",FALSE
"SYNID0200840397",2,"global_2","business","business",FALSE
"SYNID0200840433",2,"global_2","business","business",FALSE
"SYNID0200840520",2,"global_2","business","business",FALSE
"SYNID0200840577",2,"global_2","business","business",FALSE
"SYNID0200840663",2,"global_2","business","business",FALSE
"SYNID0200840878",2,"global_2","business","business",FALSE
"SYNID0200841057",2,"global_2","business","business",FALSE
"SYNID0200841111",2,"global_2","business","business",FALSE
"SYNID0200841726",2,"global_2","business","business",FALSE
"SYNID0200841806",2,"global_2","business","business",FALSE
"SYNID0200841973",2,"global_2","business","business",FALSE
"SYNID0200842045",2,"global_2","business","business",FALSE
"SYNID0200842073",2,"global_2","business","business",FALSE
"SYNID0200842234",2,"global_2","business","business",FALSE
"SYNID0200842320",1,"global_1","business","individual",TRUE
"SYNID0200842422",2,"global_2","business","business",FALSE
"SYNID0200842426",2,"global_2","business","business",FALSE
"SYNID0200842537",2,"global_2","business","business",FALSE
"SYNID0200842687",2,"global_2","business","business",FALSE
"SYNID0200842864",2,"global_2","business","business",FALSE
"SYNID0200843218",2,"global_2","business","business",FALSE
"SYNID0200843362",2,"global_2","business","business",FALSE
"SYNID0200843732",2,"global_2","business","business",FALSE
"SYNID0200843827",2,"global_2","business","business",FALSE
"SYNID0200843854",2,"global_2","business","business",FALSE
"SYNID0200843914",2,"global_2","business","business",FALSE
"SYNID0200843982",2,"global_2","business","business",FALSE
"SYNID0200844025",2,"global_2","business","business",FALSE
"SYNID0200844027",2,"global_2","business","business",FALSE
"SYNID0200844242",2,"global_2","business","business",FALSE
"SYNID0200844622",2,"global_2","business","business",FALSE
"SYNID0200844910",2,"global_2","business","business",FALSE
"SYNID0200845001",2,"global_2","business","business",FALSE
"SYNID0200845019",2,"global_2","business","business",FALSE
"SYNID0200845321",2,"global_2","business","business",FALSE
"SYNID0200845460",2,"global_2","business","business",FALSE
"SYNID0200845808",2,"global_2","business","business",FALSE
"SYNID0200845885",1,"global_1","business","individual",TRUE
"SYNID0200845936",2,"global_2","business","business",FALSE
"SYNID0200846076",2,"global_2","business","business",FALSE
"SYNID0200846104",2,"global_2","business","business",FALSE
"SYNID0200846116",2,"global_2","business","business",FALSE
"SYNID0200846234",2,"global_2","business","business",FALSE
"SYNID0200846293",2,"global_2","business","business",FALSE
"SYNID0200846351",2,"global_2","business","business",FALSE
"SYNID0200846439",2,"global_2","business","business",FALSE
"SYNID0200846448",2,"global_2","business","business",FALSE
"SYNID0200846567",2,"global_2","business","business",FALSE
"SYNID0200846764",2,"global_2","business","business",FALSE
"SYNID0200846772",2,"global_2","business","business",FALSE
"SYNID0200846950",2,"global_2","business","business",FALSE
"SYNID0200847041",2,"global_2","business","business",FALSE
"SYNID0200847068",2,"global_2","business","business",FALSE
"SYNID0200847126",2,"global_2","business","business",FALSE
"SYNID0200847180",2,"global_2","business","business",FALSE
"SYNID0200847444",2,"global_2","business","business",FALSE
"SYNID0200847447",2,"global_2","business","business",FALSE
"SYNID0200847461",2,"global_2","business","business",FALSE
"SYNID0200847649",2,"global_2","business","business",FALSE
"SYNID0200847652",2,"global_2","business","business",FALSE
"SYNID0200847710",2,"global_2","business","business",FALSE
"SYNID0200847741",2,"global_2","business","business",FALSE
"SYNID0200847807",2,"global_2","business","business",FALSE
"SYNID0200847921",2,"global_2","business","business",FALSE
"SYNID0200847930",2,"global_2","business","business",FALSE
"SYNID0200848245",2,"global_2","business","business",FALSE
"SYNID0200848282",2,"global_2","business","business",FALSE
"SYNID0200848445",2,"global_2","business","business",FALSE
"SYNID0200848630",2,"global_2","business","business",FALSE
"SYNID0200848790",2,"global_2","business","business",FALSE
"SYNID0200848881",2,"global_2","business","business",FALSE
"SYNID0200849033",2,"global_2","business","business",FALSE
"SYNID0200849456",2,"global_2","business","business",FALSE
"SYNID0200849524",2,"global_2","business","business",FALSE
"SYNID0200849547",2,"global_2","business","business",FALSE
"SYNID0200849599",2,"global_2","business","business",FALSE
"SYNID0200849663",2,"global_2","business","business",FALSE
"SYNID0200849802",2,"global_2","business","business",FALSE
"SYNID0200849952",2,"global_2","business","business",FALSE
"SYNID0200850128",2,"global_2","business","business",FALSE
"SYNID0200850438",2,"global_2","business","business",FALSE
"SYNID0200850567",2,"global_2","business","business",FALSE
"SYNID0200850613",2,"global_2","business","business",FALSE
"SYNID0200850667",2,"global_2","business","business",FALSE
"SYNID0200850670",2,"global_2","business","business",FALSE
"SYNID0200850869",2,"global_2","business","business",FALSE
"SYNID0200850882",2,"global_2","business","business",FALSE
"SYNID0200850942",2,"global_2","business","business",FALSE
"SYNID0200850994",2,"global_2","business","business",FALSE
"SYNID0200851202",2,"global_2","business","business",FALSE
"SYNID0200851304",2,"global_2","business","business",FALSE
"SYNID0200851396",2,"global_2","business","business",FALSE
"SYNID0200851421",2,"global_2","business","business",FALSE
"SYNID0200851486",2,"global_2","business","business",FALSE
"SYNID0200851516",2,"global_2","business","business",FALSE
"SYNID0200851528",2,"global_2","business","business",FALSE
"SYNID0200851678",2,"global_2","business","business",FALSE
"SYNID0200851838",2,"global_2","business","business",FALSE
"SYNID0200851994",2,"global_2","business","business",FALSE
"SYNID0200852115",2,"global_2","business","business",FALSE
"SYNID0200852146",2,"global_2","business","business",FALSE
"SYNID0200852171",2,"global_2","business","business",FALSE
"SYNID0200852322",2,"global_2","business","business",FALSE
"SYNID0200852407",2,"global_2","business","business",FALSE
"SYNID0200852511",2,"global_2","business","business",FALSE
"SYNID0200852544",2,"global_2","business","business",FALSE
"SYNID0200852672",2,"global_2","business","business",FALSE
"SYNID0200852716",2,"global_2","business","business",FALSE
"SYNID0200852739",2,"global_2","business","business",FALSE
"SYNID0200852747",2,"global_2","business","business",FALSE
"SYNID0200852823",2,"global_2","business","business",FALSE
"SYNID0200853586",1,"global_1","business","individual",TRUE
"SYNID0200853833",2,"global_2","business","business",FALSE
"SYNID0200853836",2,"global_2","business","business",FALSE
"SYNID0200853842",2,"global_2","business","business",FALSE
"SYNID0200854154",2,"global_2","business","business",FALSE
"SYNID0200854170",2,"global_2","business","business",FALSE
"SYNID0200854171",2,"global_2","business","business",FALSE
"SYNID0200854267",1,"global_1","business","individual",TRUE
"SYNID0200854405",2,"global_2","business","business",FALSE
"SYNID0200854854",2,"global_2","business","business",FALSE
"SYNID0200854925",2,"global_2","business","business",FALSE
"SYNID0200854949",2,"global_2","business","business",FALSE
"SYNID0200855003",2,"global_2","business","business",FALSE
"SYNID0200855201",2,"global_2","business","business",FALSE
"SYNID0200855268",2,"global_2","business","business",FALSE
"SYNID0200855331",2,"global_2","business","business",FALSE
"SYNID0200855353",2,"global_2","business","business",FALSE
"SYNID0200855360",2,"global_2","business","business",FALSE
"SYNID0200855392",2,"global_2","business","business",FALSE
"SYNID0200855477",2,"global_2","business","business",FALSE
"SYNID0200855488",2,"global_2","business","business",FALSE
"SYNID0200855517",2,"global_2","business","business",FALSE
"SYNID0200855846",2,"global_2","business","business",FALSE
"SYNID0200856187",2,"global_2","business","business",FALSE
"SYNID0200856288",1,"global_1","business","individual",TRUE
"SYNID0200856397",2,"global_2","business","business",FALSE
"SYNID0200856688",1,"global_1","business","individual",TRUE
"SYNID0200856709",2,"global_2","business","business",FALSE
"SYNID0200856922",2,"global_2","business","business",FALSE
"SYNID0200856923",1,"global_1","business","individual",TRUE
"SYNID0200856938",2,"global_2","business","business",FALSE
"SYNID0200857492",2,"global_2","business","business",FALSE
"SYNID0200857563",2,"global_2","business","business",FALSE
"SYNID0200857642",2,"global_2","business","business",FALSE
"SYNID0200857691",2,"global_2","business","business",FALSE
"SYNID0200858129",2,"global_2","business","business",FALSE
"SYNID0200858260",2,"global_2","business","business",FALSE
"SYNID0200858295",2,"global_2","business","business",FALSE
"SYNID0200858585",2,"global_2","business","business",FALSE
"SYNID0200858803",2,"global_2","business","business",FALSE
"SYNID0200858972",2,"global_2","business","business",FALSE
"SYNID0200859055",2,"global_2","business","business",FALSE
"SYNID0200859120",2,"global_2","business","business",FALSE
"SYNID0200859128",2,"global_2","business","business",FALSE
"SYNID0200859168",2,"global_2","business","business",FALSE
"SYNID0200859452",2,"global_2","business","business",FALSE
"SYNID0200859472",2,"global_2","business","business",FALSE
"SYNID0200859512",2,"global_2","business","business",FALSE
"SYNID0200859603",2,"global_2","business","business",FALSE
"SYNID0200859616",2,"global_2","business","business",FALSE
"SYNID0200859652",2,"global_2","business","business",FALSE
"SYNID0200859695",2,"global_2","business","business",FALSE
"SYNID0200859953",2,"global_2","business","business",FALSE
"SYNID0200860129",2,"global_2","business","business",FALSE
"SYNID0200860200",2,"global_2","business","business",FALSE
"SYNID0200860364",2,"global_2","business","business",FALSE
"SYNID0200860458",2,"global_2","business","business",FALSE
"SYNID0200860506",2,"global_2","business","business",FALSE
"SYNID0200860529",2,"global_2","business","business",FALSE
"SYNID0200860592",2,"global_2","business","business",FALSE
"SYNID0200860831",2,"global_2","business","business",FALSE
"SYNID0200860982",2,"global_2","business","business",FALSE
"SYNID0200861204",2,"global_2","business","business",FALSE
"SYNID0200861243",2,"global_2","business","business",FALSE
"SYNID0200861363",2,"global_2","business","business",FALSE
"SYNID0200861373",2,"global_2","business","business",FALSE
"SYNID0200861540",2,"global_2","business","business",FALSE
"SYNID0200861567",2,"global_2","business","business",FALSE
"SYNID0200861574",2,"global_2","business","business",FALSE
"SYNID0200861644",2,"global_2","business","business",FALSE
"SYNID0200861750",2,"global_2","business","business",FALSE
"SYNID0200861773",2,"global_2","business","business",FALSE
"SYNID0200861776",2,"global_2","business","business",FALSE
"SYNID0200861950",2,"global_2","business","business",FALSE
"SYNID0200862044",2,"global_2","business","business",FALSE
"SYNID0200862053",2,"global_2","business","business",FALSE
"SYNID0200862207",2,"global_2","business","business",FALSE
"SYNID0200862270",2,"global_2","business","business",FALSE
"SYNID0200862294",2,"global_2","business","business",FALSE
"SYNID0200862316",2,"global_2","business","business",FALSE
"SYNID0200862788",2,"global_2","business","business",FALSE
"SYNID0200862962",2,"global_2","business","business",FALSE
"SYNID0200863032",2,"global_2","business","business",FALSE
"SYNID0200863038",2,"global_2","business","business",FALSE
"SYNID0200863067",2,"global_2","business","business",FALSE
"SYNID0200863793",2,"global_2","business","business",FALSE
"SYNID0200863914",2,"global_2","business","business",FALSE
"SYNID0200864119",2,"global_2","business","business",FALSE
"SYNID0200864130",2,"global_2","business","business",FALSE
"SYNID0200864196",2,"global_2","business","business",FALSE
"SYNID0200864253",2,"global_2","business","business",FALSE
"SYNID0200864296",2,"global_2","business","business",FALSE
"SYNID0200864367",2,"global_2","business","business",FALSE
"SYNID0200864530",2,"global_2","business","business",FALSE
"SYNID0200864719",2,"global_2","business","business",FALSE
